Date,Crimes
2003-07-21,0.9754235439476631
2003-07-22,0.9822712445515402
2003-07-23,1.0045311967325874
2003-07-24,1.0002569007971636
2003-07-25,0.9865836402270516
2003-07-26,0.990455564488367
2003-07-27,0.9899437426231097
2003-07-28,0.9973814259914274
2003-07-29,1.0231137509383066
2003-07-30,0.987024085613919
2003-07-31,0.9896408440001432
2003-08-01,0.9733338306740177
2003-08-02,1.045490477763342
2003-08-03,0.9345387667871606
2003-08-04,1.0332332576135077
2003-08-05,1.0125505126520944
2003-08-06,1.0079282386594937
2003-08-07,1.0000812202669174
2003-08-08,0.9735624484037366
2003-08-09,0.9755920739953872
2003-08-10,0.9971733848812495
2003-08-11,1.0224299457038992
2003-08-12,1.0368076692392982
2003-08-13,1.013401145463023
2003-08-14,1.0263009861690804
2003-08-15,1.021220001593033
2003-08-16,1.0252624950877096
2003-08-17,0.9957787479614876
2003-08-18,1.0137555678555072
2003-08-19,1.0063627852256594
2003-08-20,1.0454643314836103
2003-08-21,1.0313058823257675
2003-08-22,1.0295023391803104
2003-08-23,0.9989553406833095
2003-08-24,1.033428341115582
2003-08-25,1.044832322765867
2003-08-26,1.0408831819404032
2003-08-27,1.0574537386398084
2003-08-28,1.0500279124428757
2003-08-29,1.0069704306915022
2003-08-30,1.0273627913673462
2003-08-31,1.0276603086788039
2003-09-01,1.050002535610775
2003-09-02,1.1007443707585227
2003-09-03,1.0548768571469311
2003-09-04,0.9676413443266882
2003-09-05,1.008079817206094
2003-09-06,1.0065125230824954
2003-09-07,0.9891095677131889
2003-09-08,1.0263644824986915
2003-09-09,1.0197038524697182
2003-09-10,1.0533072169674669
2003-09-11,1.027108595560332
2003-09-12,1.0144178310140952
2003-09-13,1.0351899742834374
2003-09-14,1.0228246424444263
2003-09-15,1.0300536596133785
2003-09-16,1.0676532324032473
2003-09-17,1.0334701828586563
2003-09-18,1.0438878076109344
2003-09-19,0.9952327950783488
2003-09-20,0.9804579670353447
2003-09-21,1.0383820715951921
2003-09-22,1.0596169706285767
2003-09-23,1.0455120217495564
2003-09-24,1.0460390817318317
2003-09-25,1.0319896823202357
2003-09-26,1.065638069937641
2003-09-27,1.023840734563161
2003-09-28,1.0224939731993847
2003-09-29,1.0404378248247688
2003-09-30,1.0748487158752023
2003-10-01,1.04445644879477
2003-10-02,1.1381651532018113
2003-10-03,1.1063340232496965
2003-10-04,1.0154934110855198
2003-10-05,0.9921450973640809
2003-10-06,1.027087873948012
2003-10-07,1.075831243253929
2003-10-08,1.0387845276650802
2003-10-09,1.0176603168270044
2003-10-10,1.0163306504817318
2003-10-11,1.0015187991066925
2003-10-12,1.0349670396070685
2003-10-13,1.032735652736362
2003-10-14,1.0084868877266258
2003-10-15,1.0365337102998644
2003-10-16,1.0585611017383798
2003-10-17,1.0423898246235894
2003-10-18,1.0094329373565638
2003-10-19,1.0072492702599907
2003-10-20,1.0330017067504913
2003-10-21,1.0548674662489785
2003-10-22,1.0240349547495835
2003-10-23,0.9898725109532379
2003-10-24,1.0197852308187645
2003-10-25,1.0262280531573205
2003-10-26,1.0136731807474442
2003-10-27,1.016913961805626
2003-10-28,1.0460913214583636
2003-10-29,1.0065908414871543
2003-10-30,1.0354311721294942
2003-10-31,1.065021720406175
2003-11-01,1.0742419598966988
2003-11-02,1.1428506002684085
2003-11-03,1.101572634156226
2003-11-04,1.0250448891813602
2003-11-05,1.008610705217151
2003-11-06,0.9847774993554071
2003-11-07,0.9926014669554609
2003-11-08,0.9486127145365987
2003-11-09,0.9726218066409169
2003-11-10,0.9553157140388426
2003-11-11,1.0075949470737575
2003-11-12,1.0045843363683187
2003-11-13,0.9504354386548711
2003-11-14,1.0198937341630936
2003-11-15,0.9977288292229369
2003-11-16,1.0021859323224152
2003-11-17,1.018861798920494
2003-11-18,1.0113281961209526
2003-11-19,0.993936180752254
2003-11-20,1.0027158517009571
2003-11-21,0.9877655192032756
2003-11-22,1.000200236185772
2003-11-23,0.9622064043414061
2003-11-24,0.930341882424383
2003-11-25,0.9740925263679503
2003-11-26,0.9509784442840543
2003-11-27,0.9180679752823471
2003-11-28,0.9006580632899749
2003-11-29,0.8972282357597526
2003-11-30,0.9094504783937929
2003-12-01,0.9738000952696627
2003-12-02,1.0485741455650286
2003-12-03,1.0011476441005909
2003-12-04,0.955975710611169
2003-12-05,0.9410873855443034
2003-12-06,0.9331926051896122
2003-12-07,0.916232536703599
2003-12-08,0.9649995316038729
2003-12-09,0.9067110980596684
2003-12-10,0.9225295430042194
2003-12-11,0.934933505585223
2003-12-12,0.9228773807232961
2003-12-13,0.9087622567859011
2003-12-14,0.9278881986201208
2003-12-15,0.9581442429355288
2003-12-16,1.0184357622390217
2003-12-17,0.9219582137900968
2003-12-18,0.9652713013973763
2003-12-19,0.9370441900522029
2003-12-20,0.9332182605351341
2003-12-21,0.9757378162356802
2003-12-22,0.9667829923902198
2003-12-23,0.9389798600241916
2003-12-24,0.9555689849014888
2003-12-25,0.8203177470712779
2003-12-26,0.6856772294261128
2003-12-27,0.6986955488726538
2003-12-28,0.802174337876168
2003-12-29,0.9094995210470229
2003-12-30,0.9443779639721211
2003-12-31,0.9367649692872763
2004-01-01,1.02002848936032
2004-01-02,1.2266318317226619
2004-01-03,1.0740991442077095
2004-01-04,0.9533672871465578
2004-01-05,0.9643969365639038
2004-01-06,0.9774065964886212
2004-01-07,0.9947737810956954
2004-01-08,0.9789177224362424
2004-01-09,0.9646937189941763
2004-01-10,0.9762662644396484
2004-01-11,0.9892994449354658
2004-01-12,1.0270799103331205
2004-01-13,1.0212407844136744
2004-01-14,1.0125409019890403
2004-01-15,0.9976968607274642
2004-01-16,1.0554857650608758
2004-01-17,0.992042936271624
2004-01-18,0.9910464560266573
2004-01-19,1.0200491861149705
2004-01-20,1.0051974670476367
2004-01-21,1.0092305959397723
2004-01-22,1.018203147984939
2004-01-23,0.9940119938823277
2004-01-24,1.0008667724440743
2004-01-25,0.9576163330839782
2004-01-26,1.049046146308386
2004-01-27,1.0008268558156488
2004-01-28,1.0145756858817714
2004-01-29,1.020148329255879
2004-01-30,0.9989087947476656
2004-01-31,0.9572058589966059
2004-02-01,0.9695963639781329
2004-02-02,1.103653649058347
2004-02-03,1.0635449084182007
2004-02-04,1.0372479988528436
2004-02-05,1.0118883264504666
2004-02-06,1.031402556209478
2004-02-07,0.995010703663937
2004-02-08,0.9573147887632469
2004-02-09,0.9932329713255869
2004-02-10,0.9764684293059946
2004-02-11,1.0102846180894798
2004-02-12,1.0260240385546
2004-02-13,1.0071316320053745
2004-02-14,0.9966110923784905
2004-02-15,0.9982551518023959
2004-02-16,1.0037878396444633
2004-02-17,1.0115533743391585
2004-02-18,1.0214100549917036
2004-02-19,0.9672162844519125
2004-02-20,0.9905582364965443
2004-02-21,0.9793130501047567
2004-02-22,0.9796492413751305
2004-02-23,1.0235886099745646
2004-02-24,0.9933199378177598
2004-02-25,0.9862642556194159
2004-02-26,1.0070375184590898
2004-02-27,0.9884390086007956
2004-02-28,0.9427131110493463
2004-02-29,0.9996259250627263
2004-03-01,1.0766377304031365
2004-03-02,1.0946477231128857
2004-03-03,1.0397432269082871
2004-03-04,1.0027094741716092
2004-03-05,1.0399741941233225
2004-03-06,1.0013138274450324
2004-03-07,0.9802175062669768
2004-03-08,1.0210253302688237
2004-03-09,1.05093481922463
2004-03-10,1.018295993477743
2004-03-11,0.9887421003927187
2004-03-12,1.0007635012937655
2004-03-13,0.9957891083084601
2004-03-14,0.9722965176834201
2004-03-15,0.9989576016473014
2004-03-16,1.047795757589469
2004-03-17,1.0277969485957354
2004-03-18,1.0313787970778416
2004-03-19,1.024559810635824
2004-03-20,1.0103586119647867
2004-03-21,0.986395840540936
2004-03-22,0.9679259774638903
2004-03-23,1.0236783624942911
2004-03-24,1.0464962703098253
2004-03-25,1.0179306283742047
2004-03-26,1.0261275828675929
2004-03-27,0.9668480841942327
2004-03-28,0.9952800272581961
2004-03-29,1.013547961475158
2004-03-30,1.0121121555356654
2004-03-31,0.9865367713073284
2004-04-01,1.0855684676592905
2004-04-02,1.0688729760650262
2004-04-03,0.9827940839063841
2004-04-04,0.9552056728489552
2004-04-05,1.0092341477866362
2004-04-06,1.0228492161639862
2004-04-07,1.021227041568135
2004-04-08,0.9905383947457579
2004-04-09,1.0056173954356644
2004-04-10,0.9588228961264909
2004-04-11,0.9532439224682353
2004-04-12,1.0078599681237304
2004-04-13,1.0127935036339155
2004-04-14,0.989945029116509
2004-04-15,1.0013309615250132
2004-04-16,1.0068139406091507
2004-04-17,1.0056703342467284
2004-04-18,0.9739854178996113
2004-04-19,1.0203596952827263
2004-04-20,1.0272738240018273
2004-04-21,1.0125151629522495
2004-04-22,1.0199882644497242
2004-04-23,1.0171347778410627
2004-04-24,0.9857945009192014
2004-04-25,1.0457128495594377
2004-04-26,0.9992120425676008
2004-04-27,1.0162140986056194
2004-04-28,0.9909661989399674
2004-04-29,0.9970213270318895
2004-04-30,0.9837453498564508
2004-05-01,1.048611771767022
2004-05-02,1.0263680933849604
2004-05-03,0.9882139931901315
2004-05-04,0.9724862692822073
2004-05-05,1.0064719927834729
2004-05-06,1.010596518426737
2004-05-07,1.0299227111461062
2004-05-08,1.0000805356567766
2004-05-09,0.9784664715011389
2004-05-10,0.9830844729371693
2004-05-11,0.9782080553716913
2004-05-12,1.002949930925184
2004-05-13,0.9574063802046874
2004-05-14,0.9530026688841355
2004-05-15,1.0067309602356684
2004-05-16,1.0174094258490831
2004-05-17,0.9950647471272486
2004-05-18,1.064512798492377
2004-05-19,1.0545567593004816
2004-05-20,1.0243872313863138
2004-05-21,1.055052859026186
2004-05-22,0.9994255141398088
2004-05-23,0.9417796343650886
2004-05-24,0.996199864364216
2004-05-25,1.050351510996093
2004-05-26,1.0268047934643625
2004-05-27,1.002745658039454
2004-05-28,0.9938370664388204
2004-05-29,0.9957286385347837
2004-05-30,0.9688752837960383
2004-05-31,0.9726759274599512
2004-06-01,1.059934376940599
2004-06-02,1.0750103713403616
2004-06-03,1.0046327349717308
2004-06-04,1.0096549571522726
2004-06-05,0.9514751732673882
2004-06-06,0.9298983776372435
2004-06-07,0.9523358281706742
2004-06-08,0.9402633751865336
2004-06-09,0.9314499440901586
2004-06-10,0.9478784289307595
2004-06-11,0.9558452262891995
2004-06-12,0.9797019244167418
2004-06-13,0.9281978583816357
2004-06-14,0.9763562651541099
2004-06-15,0.9911208618021641
2004-06-16,0.9676957693962891
2004-06-17,0.9513254749778525
2004-06-18,0.9749964054461543
2004-06-19,0.9411290680746389
2004-06-20,0.958680954260158
2004-06-21,0.954897299364431
2004-06-22,0.9948802974794012
2004-06-23,0.9866174688916064
2004-06-24,0.9986622333905418
2004-06-25,1.0263078677672923
2004-06-26,0.9992739189725884
2004-06-27,1.044167546339604
2004-06-28,1.0446499925389037
2004-06-29,1.0251308119434979
2004-06-30,0.9996965765626393
2004-07-01,1.0450267741613983
2004-07-02,1.0303000523266699
2004-07-03,0.989802849840134
2004-07-04,0.9705338233232166
2004-07-05,0.9510416033704088
2004-07-06,0.9461569423013569
2004-07-07,0.9743537638030088
2004-07-08,0.9646247464153279
2004-07-09,0.9398760755586011
2004-07-10,0.9892399699922614
2004-07-11,0.9428268451218786
2004-07-12,0.9433267405190943
2004-07-13,1.0042893020884862
2004-07-14,1.0104875370599824
2004-07-15,1.0283767263982482
2004-07-16,1.0050365424676806
2004-07-17,0.9795221369069422
2004-07-18,0.9937999475933653
2004-07-19,0.9970698223567768
2004-07-20,0.9754235439476631
2004-07-21,0.9822712445515402
2004-07-22,1.0045311967325874
2004-07-23,1.0002569007971636
2004-07-24,0.9865836402270516
2004-07-25,0.990455564488367
2004-07-26,0.9899437426231097
2004-07-27,0.9973814259914274
2004-07-28,1.0231137509383066
2004-07-29,0.987024085613919
2004-07-30,0.9896408440001432
2004-07-31,0.9733338306740177
2004-08-01,1.045490477763342
2004-08-02,0.9345387667871606
2004-08-03,1.0332332576135077
2004-08-04,1.0125505126520944
2004-08-05,1.0079282386594937
2004-08-06,1.0000812202669174
2004-08-07,0.9735624484037366
2004-08-08,0.9755920739953872
2004-08-09,0.9971733848812495
2004-08-10,1.0224299457038992
2004-08-11,1.0368076692392982
2004-08-12,1.013401145463023
2004-08-13,1.0263009861690804
2004-08-14,1.021220001593033
2004-08-15,1.0252624950877096
2004-08-16,0.9957787479614876
2004-08-17,1.0137555678555072
2004-08-18,1.0063627852256594
2004-08-19,1.0454643314836103
2004-08-20,1.0313058823257675
2004-08-21,1.0295023391803104
2004-08-22,0.9989553406833095
2004-08-23,1.033428341115582
2004-08-24,1.044832322765867
2004-08-25,1.0408831819404032
2004-08-26,1.0574537386398084
2004-08-27,1.0500279124428757
2004-08-28,1.0069704306915022
2004-08-29,1.0273627913673462
2004-08-30,1.0276603086788039
2004-08-31,1.050002535610775
2004-09-01,1.1007443707585227
2004-09-02,1.0548768571469311
2004-09-03,0.9676413443266882
2004-09-04,1.008079817206094
2004-09-05,1.0065125230824954
2004-09-06,0.9891095677131889
2004-09-07,1.0263644824986915
2004-09-08,1.0197038524697182
2004-09-09,1.0533072169674669
2004-09-10,1.027108595560332
2004-09-11,1.0144178310140952
2004-09-12,1.0351899742834374
2004-09-13,1.0228246424444263
2004-09-14,1.0300536596133785
2004-09-15,1.0676532324032473
2004-09-16,1.0334701828586563
2004-09-17,1.0438878076109344
2004-09-18,0.9952327950783488
2004-09-19,0.9804579670353447
2004-09-20,1.0383820715951921
2004-09-21,1.0596169706285767
2004-09-22,1.0455120217495564
2004-09-23,1.0460390817318317
2004-09-24,1.0319896823202357
2004-09-25,1.065638069937641
2004-09-26,1.023840734563161
2004-09-27,1.0224939731993847
2004-09-28,1.0404378248247688
2004-09-29,1.0748487158752023
2004-09-30,1.04445644879477
2004-10-01,1.1381651532018113
2004-10-02,1.1063340232496965
2004-10-03,1.0154934110855198
2004-10-04,0.9921450973640809
2004-10-05,1.027087873948012
2004-10-06,1.075831243253929
2004-10-07,1.0387845276650802
2004-10-08,1.0176603168270044
2004-10-09,1.0163306504817318
2004-10-10,1.0015187991066925
2004-10-11,1.0349670396070685
2004-10-12,1.032735652736362
2004-10-13,1.0084868877266258
2004-10-14,1.0365337102998644
2004-10-15,1.0585611017383798
2004-10-16,1.0423898246235894
2004-10-17,1.0094329373565638
2004-10-18,1.0072492702599907
2004-10-19,1.0330017067504913
2004-10-20,1.0548674662489785
2004-10-21,1.0240349547495835
2004-10-22,0.9898725109532379
2004-10-23,1.0197852308187645
2004-10-24,1.0262280531573205
2004-10-25,1.0136731807474442
2004-10-26,1.016913961805626
2004-10-27,1.0460913214583636
2004-10-28,1.0065908414871543
2004-10-29,1.0354311721294942
2004-10-30,1.065021720406175
2004-10-31,1.0742419598966988
2004-11-01,1.1428506002684085
2004-11-02,1.101572634156226
2004-11-03,1.0250448891813602
2004-11-04,1.008610705217151
2004-11-05,0.9847774993554071
2004-11-06,0.9926014669554609
2004-11-07,0.9486127145365987
2004-11-08,0.9726218066409169
2004-11-09,0.9553157140388426
2004-11-10,1.0075949470737575
2004-11-11,1.0045843363683187
2004-11-12,0.9504354386548711
2004-11-13,1.0198937341630936
2004-11-14,0.9977288292229369
2004-11-15,1.0021859323224152
2004-11-16,1.018861798920494
2004-11-17,1.0113281961209526
2004-11-18,0.993936180752254
2004-11-19,1.0027158517009571
2004-11-20,0.9877655192032756
2004-11-21,1.000200236185772
2004-11-22,0.9622064043414061
2004-11-23,0.930341882424383
2004-11-24,0.9740925263679503
2004-11-25,0.9509784442840543
2004-11-26,0.9180679752823471
2004-11-27,0.9006580632899749
2004-11-28,0.8972282357597526
2004-11-29,0.9094504783937929
2004-11-30,0.9738000952696627
2004-12-01,1.0485741455650286
2004-12-02,1.0011476441005909
2004-12-03,0.955975710611169
2004-12-04,0.9410873855443034
2004-12-05,0.9331926051896122
2004-12-06,0.916232536703599
2004-12-07,0.9649995316038729
2004-12-08,0.9067110980596684
2004-12-09,0.9225295430042194
2004-12-10,0.934933505585223
2004-12-11,0.9228773807232961
2004-12-12,0.9087622567859011
2004-12-13,0.9278881986201208
2004-12-14,0.9581442429355288
2004-12-15,1.0184357622390217
2004-12-16,0.9219582137900968
2004-12-17,0.9652713013973763
2004-12-18,0.9370441900522029
2004-12-19,0.9332182605351341
2004-12-20,0.9757378162356802
2004-12-21,0.9667829923902198
2004-12-22,0.9389798600241916
2004-12-23,0.9555689849014888
2004-12-24,0.8203177470712779
2004-12-25,0.6856772294261128
2004-12-26,0.6986955488726538
2004-12-27,0.802174337876168
2004-12-28,0.9094995210470229
2004-12-29,0.9443779639721211
2004-12-30,0.9367649692872763
2004-12-31,1.02002848936032
2005-01-01,1.2266318317226619
2005-01-02,1.0740991442077095
2005-01-03,0.9533672871465578
2005-01-04,0.9643969365639038
2005-01-05,0.9774065964886212
2005-01-06,0.9947737810956954
2005-01-07,0.9789177224362424
2005-01-08,0.9646937189941763
2005-01-09,0.9762662644396484
2005-01-10,0.9892994449354658
2005-01-11,1.0270799103331205
2005-01-12,1.0212407844136744
2005-01-13,1.0125409019890403
2005-01-14,0.9976968607274642
2005-01-15,1.0554857650608758
2005-01-16,0.992042936271624
2005-01-17,0.9910464560266573
2005-01-18,1.0200491861149705
2005-01-19,1.0051974670476367
2005-01-20,1.0092305959397723
2005-01-21,1.018203147984939
2005-01-22,0.9940119938823277
2005-01-23,1.0008667724440743
2005-01-24,0.9576163330839782
2005-01-25,1.049046146308386
2005-01-26,1.0008268558156488
2005-01-27,1.0145756858817714
2005-01-28,1.020148329255879
2005-01-29,0.9989087947476656
2005-01-30,0.9572058589966059
2005-01-31,0.9695963639781329
2005-02-01,1.103653649058347
2005-02-02,1.0635449084182007
2005-02-03,1.0372479988528436
2005-02-04,1.0118883264504666
2005-02-05,1.031402556209478
2005-02-06,0.995010703663937
2005-02-07,0.9573147887632469
2005-02-08,0.9932329713255869
2005-02-09,0.9764684293059946
2005-02-10,1.0102846180894798
2005-02-11,1.0260240385546
2005-02-12,1.0071316320053745
2005-02-13,0.9966110923784905
2005-02-14,0.9982551518023959
2005-02-15,1.0037878396444633
2005-02-16,1.0115533743391585
2005-02-17,1.0214100549917036
2005-02-18,0.9672162844519125
2005-02-19,0.9905582364965443
2005-02-20,0.9793130501047567
2005-02-21,0.9796492413751305
2005-02-22,1.0235886099745646
2005-02-23,0.9933199378177598
2005-02-24,0.9862642556194159
2005-02-25,1.0070375184590898
2005-02-26,0.9884390086007956
2005-02-27,0.9427131110493463
2005-02-28,0.9996259250627263
2005-03-01,1.0766377304031365
2005-03-02,1.0946477231128857
2005-03-03,1.0397432269082871
2005-03-04,1.0027094741716092
2005-03-05,1.0399741941233225
2005-03-06,1.0013138274450324
2005-03-07,0.9802175062669768
2005-03-08,1.0210253302688237
2005-03-09,1.05093481922463
2005-03-10,1.018295993477743
2005-03-11,0.9887421003927187
2005-03-12,1.0007635012937655
2005-03-13,0.9957891083084601
2005-03-14,0.9722965176834201
2005-03-15,0.9989576016473014
2005-03-16,1.047795757589469
2005-03-17,1.0277969485957354
2005-03-18,1.0313787970778416
2005-03-19,1.024559810635824
2005-03-20,1.0103586119647867
2005-03-21,0.986395840540936
2005-03-22,0.9679259774638903
2005-03-23,1.0236783624942911
2005-03-24,1.0464962703098253
2005-03-25,1.0179306283742047
2005-03-26,1.0261275828675929
2005-03-27,0.9668480841942327
2005-03-28,0.9952800272581961
2005-03-29,1.013547961475158
2005-03-30,1.0121121555356654
2005-03-31,0.9865367713073284
2005-04-01,1.0855684676592905
2005-04-02,1.0688729760650262
2005-04-03,0.9827940839063841
2005-04-04,0.9552056728489552
2005-04-05,1.0092341477866362
2005-04-06,1.0228492161639862
2005-04-07,1.021227041568135
2005-04-08,0.9905383947457579
2005-04-09,1.0056173954356644
2005-04-10,0.9588228961264909
2005-04-11,0.9532439224682353
2005-04-12,1.0078599681237304
2005-04-13,1.0127935036339155
2005-04-14,0.989945029116509
2005-04-15,1.0013309615250132
2005-04-16,1.0068139406091507
2005-04-17,1.0056703342467284
2005-04-18,0.9739854178996113
2005-04-19,1.0203596952827263
2005-04-20,1.0272738240018273
2005-04-21,1.0125151629522495
2005-04-22,1.0199882644497242
2005-04-23,1.0171347778410627
2005-04-24,0.9857945009192014
2005-04-25,1.0457128495594377
2005-04-26,0.9992120425676008
2005-04-27,1.0162140986056194
2005-04-28,0.9909661989399674
2005-04-29,0.9970213270318895
2005-04-30,0.9837453498564508
2005-05-01,1.048611771767022
2005-05-02,1.0263680933849604
2005-05-03,0.9882139931901315
2005-05-04,0.9724862692822073
2005-05-05,1.0064719927834729
2005-05-06,1.010596518426737
2005-05-07,1.0299227111461062
2005-05-08,1.0000805356567766
2005-05-09,0.9784664715011389
2005-05-10,0.9830844729371693
2005-05-11,0.9782080553716913
2005-05-12,1.002949930925184
2005-05-13,0.9574063802046874
2005-05-14,0.9530026688841355
2005-05-15,1.0067309602356684
2005-05-16,1.0174094258490831
2005-05-17,0.9950647471272486
2005-05-18,1.064512798492377
2005-05-19,1.0545567593004816
2005-05-20,1.0243872313863138
2005-05-21,1.055052859026186
2005-05-22,0.9994255141398088
2005-05-23,0.9417796343650886
2005-05-24,0.996199864364216
2005-05-25,1.050351510996093
2005-05-26,1.0268047934643625
2005-05-27,1.002745658039454
2005-05-28,0.9938370664388204
2005-05-29,0.9957286385347837
2005-05-30,0.9688752837960383
2005-05-31,0.9726759274599512
