name,lon,lat
OTHER OFFENSES,-122.41356409174415,37.77951403006305
TRESPASS,-122.43068585096049,37.721640435668895
BURGLARY,-122.4267012432819,37.7432943274696
STOLEN PROPERTY,-122.4221882614258,37.77269482368613
OTHER OFFENSES,-122.4267012432819,37.7432943274696
OTHER OFFENSES,-122.4221882614258,37.77269482368613
LARCENY/THEFT,-122.4221882614258,37.77269482368613
OTHER OFFENSES,-122.4221882614258,37.77269482368613
OTHER OFFENSES,-122.447517523122,37.781069433544175
SECONDARY CODES,-122.43068585096049,37.721640435668895
WARRANTS,-122.41160725345942,37.804447241793525
STOLEN PROPERTY,-122.47769604897356,37.76359154387582
OTHER OFFENSES,-122.39516315448759,37.78430969986759
DRUG/NARCOTIC,-122.41635198735192,37.7816031438671
STOLEN PROPERTY,-122.40384038835344,37.79127001246728
WARRANTS,-122.40340479147905,37.775420706711
DRUG/NARCOTIC,-122.40384038835344,37.79127001246728
LARCENY/THEFT,-122.40529484521451,37.7863072236365
OTHER OFFENSES,-122.41343320199933,37.804685049958216
OTHER OFFENSES,-122.43456373730044,37.784150491588676
WARRANTS,-122.40184636752176,37.77903241362508
ASSAULT,-122.41860030588991,37.75462558728376
WARRANTS,-122.40340479147905,37.775420706711
OTHER OFFENSES,-122.40384038835344,37.79127001246728
ASSAULT,-122.4159543015184,37.74917296383251
BURGLARY,-122.49770432370993,37.72473843764251
OTHER OFFENSES,-122.42175505248044,37.73108609443511
ROBBERY,-122.4159543015184,37.74917296383251
OTHER OFFENSES,-122.4159543015184,37.74917296383251
WARRANTS,-122.42179364739955,37.78330406638507
OTHER OFFENSES,-122.47107129380709,37.71569032182392
OTHER OFFENSES,-122.42414686692507,37.763953010283025
OTHER OFFENSES,-122.42423595359095,37.73673725648916
OTHER OFFENSES,-122.4789721154557,37.77372678790012
ASSAULT,-122.4789721154557,37.77372678790012
OTHER OFFENSES,-122.45587659367126,37.711353286127796
WARRANTS,-122.41780910310018,37.78470989686164
WARRANTS,-122.42179364739955,37.78330406638507
WARRANTS,-122.43102328355728,37.74263102408869
STOLEN PROPERTY,-122.4221882614258,37.77269482368613
FORGERY/COUNTERFEITING,-122.4221882614258,37.77269482368613
VANDALISM,-122.4072440870319,37.786564760768535
LARCENY/THEFT,-122.4072440870319,37.786564760768535
WARRANTS,-122.40631157103435,37.76260881181404
NON-CRIMINAL,-122.4143020525436,37.781863316866
TRESPASS,-122.4789721154557,37.77372678790012
VANDALISM,-122.41260112791662,37.748376964153046
OTHER OFFENSES,-122.4049835993498,37.79578633623977
OTHER OFFENSES,-122.435675643181,37.78962882819884
DRUG/NARCOTIC,-122.42274920805923,37.78408280082423
WARRANTS,-122.43116194167631,37.75543332048404
NON-CRIMINAL,-122.44961609423157,37.769177618289326
BURGLARY,-122.39143480043337,37.73812709350127
ASSAULT,-122.3928592907234,37.78733033761649
OTHER OFFENSES,-122.43116194167631,37.75543332048404
OTHER OFFENSES,-122.40230578158771,37.715754062092365
LARCENY/THEFT,-122.42274920805923,37.78408280082423
OTHER OFFENSES,-122.41170200316532,37.787871877643774
OTHER OFFENSES,-122.42096744056362,37.74285173744492
OTHER OFFENSES,-122.40340479147905,37.775420706711
DRUNKENNESS,-122.40340479147905,37.775420706711
OTHER OFFENSES,-122.40851839453474,37.773760403167024
ASSAULT,-122.42414686692507,37.763953010283025
OTHER OFFENSES,-122.42423595359095,37.73673725648916
DRUG/NARCOTIC,-122.43116194167631,37.75543332048404
OTHER OFFENSES,-122.47232191270493,37.721622172626056
DRUG/NARCOTIC,-122.40603475313429,37.79694693043591
WARRANTS,-122.40603475313429,37.79694693043591
BURGLARY,-122.40493441333855,37.781498721321796
WARRANTS,-122.41170200316532,37.787871877643774
OTHER OFFENSES,-122.38343394875479,37.7297381449981
TRESPASS,-122.42173850847587,37.76409722290243
STOLEN PROPERTY,-122.4202504826025,37.780074574633424
OTHER OFFENSES,-122.4202504826025,37.780074574633424
WARRANTS,-122.42096744056362,37.74285173744492
OTHER OFFENSES,-122.38343394875479,37.7297381449981
VEHICLE THEFT,-122.39548467680063,37.72624749491492
ROBBERY,-122.41988493945688,37.778251083241145
ASSAULT,-122.42592048743612,37.759827917222864
WARRANTS,-122.40340479147905,37.775420706711
WARRANTS,-122.42592048743612,37.759827917222864
OTHER OFFENSES,-122.41588506578766,37.783516056415294
WARRANTS,-122.435675643181,37.78962882819884
WARRANTS,-122.435675643181,37.78962882819884
OTHER OFFENSES,-122.41170200316532,37.787871877643774
OTHER OFFENSES,-122.4049835993498,37.79578633623977
ROBBERY,-122.40669059226074,37.785207191841934
OTHER OFFENSES,-122.40630013873282,37.77551311299367
LOITERING,-122.4049835993498,37.79578633623977
WARRANTS,-122.40603475313429,37.79694693043591
VANDALISM,-122.39143480043337,37.73812709350127
ASSAULT,-122.42414686692507,37.763953010283025
ASSAULT,-122.44331194960199,37.77046975485389
ASSAULT,-122.39143480043337,37.73812709350127
WARRANTS,-122.40630013873282,37.77551311299367
OTHER OFFENSES,-122.42446746767048,37.73606047573263
WARRANTS,-122.4202504826025,37.780074574633424
OTHER OFFENSES,-122.45587659367126,37.711353286127796
OTHER OFFENSES,-122.41569492213361,37.782585196846725
WARRANTS,-122.48222114551844,37.737473538305274
OTHER OFFENSES,-122.48222114551844,37.737473538305274
NON-CRIMINAL,-122.44672076119006,37.71740599275202
SUSPICIOUS OCC,-122.44672076119006,37.71740599275202
OTHER OFFENSES,-122.42446746767048,37.73606047573263
WARRANTS,-122.41780910310018,37.78470989686164
NON-CRIMINAL,-122.4461436720392,37.77005271823719
WARRANTS,-122.41569492213361,37.782585196846725
DRUG/NARCOTIC,-122.42423595359095,37.73673725648916
ASSAULT,-122.39143480043337,37.73812709350127
OTHER OFFENSES,-122.41750858668672,37.75390261218672
WARRANTS,-122.41750858668672,37.75390261218672
DRUG/NARCOTIC,-122.41750858668672,37.75390261218672
NON-CRIMINAL,-122.38846241959688,37.7288786692236
OTHER OFFENSES,-122.4461436720392,37.77005271823719
WEAPON LAWS,-122.4109851218914,37.73632412698376
WEAPON LAWS,-122.4109851218914,37.73632412698376
OTHER OFFENSES,-122.40851839453474,37.773760403167024
OTHER OFFENSES,-122.38846241959688,37.7288786692236
OTHER OFFENSES,-122.41988493945688,37.778251083241145
ASSAULT,-122.41588506578766,37.783516056415294
BURGLARY,-122.4202504826025,37.780074574633424
OTHER OFFENSES,-122.3928592907234,37.78733033761649
DRUG/NARCOTIC,-122.41569492213361,37.782585196846725
ASSAULT,-122.41588506578766,37.783516056415294
ASSAULT,-122.4069120538672,37.79765434844139
OTHER OFFENSES,-122.42274920805923,37.78408280082423
VEHICLE THEFT,-122.4218863579807,37.76491789094235
OTHER OFFENSES,-122.42096744056362,37.74285173744492
WARRANTS,-122.41714684383581,37.781446350133976
OTHER OFFENSES,-122.47232191270493,37.721622172626056
OTHER OFFENSES,-122.4109851218914,37.73632412698376
OTHER OFFENSES,-122.4109851218914,37.73632412698376
WARRANTS,-122.4109851218914,37.73632412698376
OTHER OFFENSES,-122.4109851218914,37.73632412698376
DRUG/NARCOTIC,-122.42423595359095,37.73673725648916
NON-CRIMINAL,-122.40493441333855,37.781498721321796
DRUG/NARCOTIC,-122.41569492213361,37.782585196846725
ASSAULT,-122.42414686692507,37.763953010283025
ASSAULT,-122.48389384126769,37.7163221063511
WARRANTS,-122.41431785788087,37.77994440520465
DRUG/NARCOTIC,-122.4143020525436,37.781863316866
DRUG/NARCOTIC,-122.4143020525436,37.781863316866
OTHER OFFENSES,-122.38737544865896,37.744261184696725
WEAPON LAWS,-122.48076750887991,37.71563204111835
OTHER OFFENSES,-122.48076750887991,37.71563204111835
WARRANTS,-122.42277708047148,37.76403808344827
NON-CRIMINAL,-122.48076750887991,37.71563204111835
BURGLARY,-122.42887890268436,37.78905588767359
OTHER OFFENSES,-122.42887890268436,37.78905588767359
DRUG/NARCOTIC,-122.4143020525436,37.781863316866
WARRANTS,-122.39774442710336,37.729934693604356
WARRANTS,-122.40653911514815,37.75648641093089
OTHER OFFENSES,-122.41431785788087,37.77994440520465
WARRANTS,-122.42139581911471,37.78568433894721
OTHER OFFENSES,-122.41965834371042,37.76422056037451
OTHER OFFENSES,-122.43500286429793,37.760887806119364
LARCENY/THEFT,-122.4072440870319,37.786564760768535
DRUG/NARCOTIC,-122.42139581911471,37.78568433894721
VANDALISM,-122.42277708047148,37.76403808344827
SUSPICIOUS OCC,-122.39915150954116,37.77862707847998
RECOVERED VEHICLE,-122.40340479147905,37.775420706711
NON-CRIMINAL,-122.40901120663872,37.78113405682432
WARRANTS,-122.4072440870319,37.786564760768535
ASSAULT,-122.45135513964858,37.72026313980597
FRAUD,-122.39891947759556,37.796953574467025
OTHER OFFENSES,-122.4210119277088,37.78382269421989
VEHICLE THEFT,-122.40174386196202,37.729793790997796
WARRANTS,-122.39915150954116,37.77862707847998
OTHER OFFENSES,-122.42277708047148,37.76403808344827
OTHER OFFENSES,-122.4072440870319,37.786564760768535
BURGLARY,-122.43122194097928,37.80098343007587
STOLEN PROPERTY,-122.43122194097928,37.80098343007587
OTHER OFFENSES,-122.41844818610123,37.75223916526247
WARRANTS,-122.40109990120054,37.79258474375226
OTHER OFFENSES,-122.42249041027996,37.74801444187147
OTHER OFFENSES,-122.42249041027996,37.74801444187147
VEHICLE THEFT,-122.39984104557863,37.77563278642821
OTHER OFFENSES,-122.40895359827884,37.783287873572014
VEHICLE THEFT,-122.40174386196202,37.729793790997796
ASSAULT,-122.38780852893312,37.736922497083576
WARRANTS,-122.4803101165724,37.77930482934281
ASSAULT,-122.38780852893312,37.736922497083576
OTHER OFFENSES,-122.40583247448238,37.7857446545609
WARRANTS,-122.38875772828196,37.75277918045447
DRUG/NARCOTIC,-122.41386963255407,37.781862188302114
WARRANTS,-122.41474383538244,37.778719262789004
OTHER OFFENSES,-122.45642758992676,37.728705177983024
VANDALISM,-122.40751683267824,37.776564794044155
OTHER OFFENSES,-122.41965834371042,37.76422056037451
LARCENY/THEFT,-122.40586165724629,37.78662723254503
ASSAULT,-122.39525100993052,37.75534435195677
OTHER OFFENSES,-122.40187665653878,37.72696688406068
ASSAULT,-122.38737544865896,37.744261184696725
OTHER OFFENSES,-122.41431785788087,37.77994440520465
DRUNKENNESS,-122.39142506985705,37.77787277975861
OTHER OFFENSES,-122.41405629189116,37.782793107100616
WARRANTS,-122.41431785788087,37.77994440520465
VEHICLE THEFT,-122.39984104557863,37.77563278642821
OTHER OFFENSES,-122.38737544865896,37.744261184696725
OTHER OFFENSES,-122.39974039885651,37.716183946049256
OTHER OFFENSES,-122.4156293324455,37.75723222791403
SUSPICIOUS OCC,-122.4156293324455,37.75723222791403
ASSAULT,-122.48076750887991,37.71563204111835
NON-CRIMINAL,-122.44094958992605,37.7741190407726
DRUG/NARCOTIC,-122.38780852893312,37.736922497083576
RECOVERED VEHICLE,-122.40030242151282,37.77779922904189
ROBBERY,-122.39891947759556,37.796953574467025
WEAPON LAWS,-122.39651609825312,37.75231121968467
ASSAULT,-122.45631150371277,37.724005889440974
DRUG/NARCOTIC,-122.39651609825312,37.75231121968467
WARRANTS,-122.41431785788087,37.77994440520465
DRUG/NARCOTIC,-122.39651609825312,37.75231121968467
NON-CRIMINAL,-122.4499420407954,37.76967963861854
DRUG/NARCOTIC,-122.41386963255407,37.781862188302114
WARRANTS,-122.40871170347911,37.740932552707314
WARRANTS,-122.43122194097928,37.80098343007587
OTHER OFFENSES,-122.48389384126769,37.7163221063511
DRUG/NARCOTIC,-122.40895359827884,37.783287873572014
OTHER OFFENSES,-122.4210119277088,37.78382269421989
WARRANTS,-122.41748832363884,37.76518180399061
OTHER OFFENSES,-122.41748832363884,37.76518180399061
DRUG/NARCOTIC,-122.41550824278185,37.78165428060756
DRUG/NARCOTIC,-122.41550824278185,37.78165428060756
DRUG/NARCOTIC,-122.41550824278185,37.78165428060756
OTHER OFFENSES,-122.43122194097928,37.80098343007587
WARRANTS,-122.40586165724629,37.78662723254503
NON-CRIMINAL,-122.40586165724629,37.78662723254503
DRUG/NARCOTIC,-122.41474383538244,37.778719262789004
OTHER OFFENSES,-122.39537762454977,37.72965373115226
ASSAULT,-122.41844818610123,37.75223916526247
OTHER OFFENSES,-122.41748832363884,37.76518180399061
WARRANTS,-122.39651609825312,37.75231121968467
OTHER OFFENSES,-122.39651609825312,37.75231121968467
ASSAULT,-122.39142506985705,37.77787277975861
ROBBERY,-122.4076335207421,37.78418935014246
TRESPASS,-122.39142506985705,37.77787277975861
ASSAULT,-122.4156293324455,37.75723222791403
KIDNAPPING,-122.45135513964858,37.72026313980597
NON-CRIMINAL,-122.4177779326192,37.780308989340256
ASSAULT,-122.40950430935028,37.781526271747
LARCENY/THEFT,-122.41358348364805,37.77704362026356
WARRANTS,-122.39362273934292,37.783079119147104
OTHER OFFENSES,-122.44618135540888,37.72113741773549
DRUG/NARCOTIC,-122.41316085096972,37.77745666118072
DRUG/NARCOTIC,-122.41316085096972,37.77745666118072
MISSING PERSON,-122.40648197274312,37.78273178848874
STOLEN PROPERTY,-122.41358348364805,37.77704362026356
WARRANTS,-122.40340479147905,37.775420706711
ASSAULT,-122.4159543015184,37.74917296383251
NON-CRIMINAL,-122.50045742423737,37.751254785666255
VEHICLE THEFT,-122.4169921623443,37.7886442171326
WARRANTS,-122.39299870281836,37.782255133024414
ASSAULT,-122.40256930391241,37.7938844190655
ASSAULT,-122.40256930391241,37.7938844190655
LARCENY/THEFT,-122.43246620547244,37.76924987057262
ASSAULT,-122.39299870281836,37.782255133024414
OTHER OFFENSES,-122.41550824278185,37.78165428060756
OTHER OFFENSES,-122.41550824278185,37.78165428060756
OTHER OFFENSES,-122.39124562301932,37.73322520328042
ASSAULT,-122.41747701285013,37.76435775168604
BURGLARY,-122.42931393466834,37.800250543339494
OTHER OFFENSES,-122.42931393466834,37.800250543339494
MISSING PERSON,-122.40648197274312,37.78273178848874
WARRANTS,-122.43246620547244,37.76924987057262
OTHER OFFENSES,-122.4485351580057,37.75904416849625
WARRANTS,-122.43246620547244,37.76924987057262
ASSAULT,-122.39594640666316,37.72171695427935
ASSAULT,-122.44639642127821,37.71191504884566
DRUG/NARCOTIC,-122.41553300799913,37.782137299784225
WARRANTS,-122.41550824278185,37.78165428060756
TRESPASS,-122.41655263548726,37.76686989520074
OTHER OFFENSES,-122.41050925879496,37.78604322229923
SUSPICIOUS OCC,-122.41219255572126,37.781604574125254
OTHER OFFENSES,-122.41314231311979,37.75416585717654
ASSAULT,-122.50045742423737,37.751254785666255
STOLEN PROPERTY,-122.41938592708568,37.762833092679465
ASSAULT,-122.44639642127821,37.71191504884566
OTHER OFFENSES,-122.39126903299109,37.739853138519244
ASSAULT,-122.41458418973093,37.79779505571639
BURGLARY,-122.41170689225515,37.73519715724819
OTHER OFFENSES,-122.41818239767436,37.78656622906645
OTHER OFFENSES,-122.40086593053844,37.797652966929434
LARCENY/THEFT,-122.39509777418071,37.79405904855615
OTHER OFFENSES,-122.4485351580057,37.75904416849625
LARCENY/THEFT,-122.4196618351846,37.78518834088733
FRAUD,-122.46346253925236,37.71705029155772
NON-CRIMINAL,-122.46346253925236,37.71705029155772
OTHER OFFENSES,-122.42197091902916,37.74237522452553
OTHER OFFENSES,-122.42197091902916,37.74237522452553
OTHER OFFENSES,-122.46856416247006,37.78082151954098
DRUG/NARCOTIC,-122.41356409174415,37.77951403006305
DRUG/NARCOTIC,-122.41356409174415,37.77951403006305
OTHER OFFENSES,-122.41219255572126,37.781604574125254
ROBBERY,-122.39124562301932,37.73322520328042
OTHER OFFENSES,-122.46856416247006,37.78082151954098
ASSAULT,-122.39594640666316,37.72171695427935
OTHER OFFENSES,-122.39509777418071,37.79405904855615
OTHER OFFENSES,-122.39627766288044,37.749746692456824
OTHER OFFENSES,-122.39362273934292,37.783079119147104
OTHER OFFENSES,-122.40895359827884,37.783287873572014
LARCENY/THEFT,-122.40669059226074,37.785207191841934
DRUG/NARCOTIC,-122.41836883916504,37.787486157227136
ASSAULT,-122.39594640666316,37.72171695427935
OTHER OFFENSES,-122.39362273934292,37.783079119147104
DRUG/NARCOTIC,-122.41356409174415,37.77951403006305
ASSAULT,-122.41938592708568,37.762833092679465
OTHER OFFENSES,-122.41050925879496,37.78604322229923
ASSAULT,-122.40975622350685,37.786912692426704
ROBBERY,-122.41818239767436,37.78656622906645
DRUG/NARCOTIC,-122.41553300799913,37.782137299784225
BURGLARY,-122.41170689225515,37.73519715724819
OTHER OFFENSES,-122.40676718643394,37.713903076093885
WARRANTS,-122.39637443911604,37.79805325280579
ASSAULT,-122.41836883916504,37.787486157227136
WARRANTS,-122.40676718643394,37.713903076093885
DISORDERLY CONDUCT,-122.41655263548726,37.76686989520074
OTHER OFFENSES,-122.41710489555551,37.77432428679077
WARRANTS,-122.41710489555551,37.77432428679077
WEAPON LAWS,-122.41836883916504,37.787486157227136
WARRANTS,-122.41553300799913,37.782137299784225
ASSAULT,-122.44618135540888,37.72113741773549
WARRANTS,-122.41431785788087,37.77994440520465
OTHER OFFENSES,-122.39126903299109,37.739853138519244
NON-CRIMINAL,-122.36556542535305,37.80967070132394
WARRANTS,-122.45168710926704,37.760483972278465
OTHER OFFENSES,-122.41766064034054,37.75550434200283
ASSAULT,-122.41938592708568,37.762833092679465
ASSAULT,-122.41050925879496,37.78604322229923
DRUNKENNESS,-122.44618135540888,37.72113741773549
OTHER OFFENSES,-122.42268822842244,37.73520501011158
STOLEN PROPERTY,-122.41316085096972,37.77745666118072
OTHER OFFENSES,-122.42443663324563,37.77574035368264
DRUNKENNESS,-122.42622844691648,37.763031294707844
NON-CRIMINAL,-122.42622844691648,37.763031294707844
OTHER OFFENSES,-122.41918309636223,37.78309982445922
NON-CRIMINAL,-122.44693331097456,37.77000619883579
LARCENY/THEFT,-122.40529484521451,37.7863072236365
VANDALISM,-122.47410271041605,37.74317449699626
OTHER OFFENSES,-122.40804047485813,37.78640940336182
BURGLARY,-122.41524541829088,37.80541652427886
STOLEN PROPERTY,-122.41524541829088,37.80541652427886
OTHER OFFENSES,-122.41524541829088,37.80541652427886
ASSAULT,-122.42328567740631,37.740218947883676
VANDALISM,-122.42695563170948,37.76924706320703
OTHER OFFENSES,-122.40804047485813,37.78640940336182
OTHER OFFENSES,-122.41918309636223,37.78309982445922
ASSAULT,-122.40952991327822,37.765718439528214
DRUG/NARCOTIC,-122.41541417863054,37.78447665902199
DRUG/NARCOTIC,-122.40340479147905,37.775420706711
NON-CRIMINAL,-122.43062552704224,37.76242094544611
OTHER OFFENSES,-122.40958470974287,37.71011060699121
WARRANTS,-122.46683017555486,37.78562086620525
ASSAULT,-122.4143020525436,37.781863316866
WARRANTS,-122.40952991327822,37.765718439528214
FRAUD,-122.40737916197617,37.79333942339847
WARRANTS,-122.41371122073036,37.77966604260625
VANDALISM,-122.41453203969141,37.75647903870468
ASSAULT,-122.43515009981228,37.76175972435981
SUSPICIOUS OCC,-122.46683017555486,37.78562086620525
SUSPICIOUS OCC,-122.4143020525436,37.781863316866
OTHER OFFENSES,-122.40340479147905,37.775420706711
DRUG/NARCOTIC,-122.41541417863054,37.78447665902199
OTHER OFFENSES,-122.43515009981228,37.76175972435981
DRUG/NARCOTIC,-122.41541417863054,37.78447665902199
OTHER OFFENSES,-122.40816295385729,37.780534538527796
OTHER OFFENSES,-122.4390883989964,37.77292089533813
OTHER OFFENSES,-122.40816295385729,37.780534538527796
SUSPICIOUS OCC,-122.41371122073036,37.77966604260625
DRUNKENNESS,-122.42012031920376,37.78775706024115
WARRANTS,-122.41744858270133,37.778643809693385
OTHER OFFENSES,-122.41744858270133,37.778643809693385
ASSAULT,-122.42975489081236,37.789481349717256
OTHER OFFENSES,-122.4284123723157,37.723816449894656
OTHER OFFENSES,-122.40238402441088,37.790970010040624
OTHER OFFENSES,-122.41248326347984,37.77063059107756
ASSAULT,-122.41601094695677,37.788226671969355
OTHER OFFENSES,-122.45901436435469,37.712295773508245
OTHER OFFENSES,-122.42309827021731,37.710304515128776
OTHER OFFENSES,-122.40340479147905,37.775420706711
ASSAULT,-122.41500053678577,37.7620990020681
DRUG/NARCOTIC,-122.42315522883841,37.77064189460367
ASSAULT,-122.40952991327822,37.765718439528214
WARRANTS,-122.40846655617293,37.7807008318778
OTHER OFFENSES,-122.42027922768006,37.7481246616016
ASSAULT,-122.46579180072054,37.764114780327
WARRANTS,-122.40729458673569,37.77717813562258
DISORDERLY CONDUCT,-122.40340479147905,37.775420706711
NON-CRIMINAL,-122.41363125325846,37.784805374621094
OTHER OFFENSES,-122.40647876241636,37.79514508684865
ASSAULT,-122.41500053678577,37.7620990020681
ASSAULT,-122.40999936188335,37.79188233555996
DRUNKENNESS,-122.40999936188335,37.79188233555996
WARRANTS,-122.39983384653077,37.78104321793341
VEHICLE THEFT,-122.47602449263417,37.77855134647664
NON-CRIMINAL,-122.40238402441088,37.790970010040624
WARRANTS,-122.43062552704224,37.76242094544611
TRESPASS,-122.41363125325846,37.784805374621094
ASSAULT,-122.42012031920376,37.78775706024115
DRUG/NARCOTIC,-122.40340479147905,37.775420706711
WARRANTS,-122.43531842332727,37.7641020287178
VANDALISM,-122.42309827021731,37.710304515128776
OTHER OFFENSES,-122.42081436013859,37.7537031921344
LARCENY/THEFT,-122.41248326347984,37.77063059107756
LARCENY/THEFT,-122.39983384653077,37.78104321793341
OTHER OFFENSES,-122.41248326347984,37.77063059107756
TRESPASS,-122.42309827021731,37.710304515128776
OTHER OFFENSES,-122.42081436013859,37.7537031921344
ASSAULT,-122.41500053678577,37.7620990020681
OTHER OFFENSES,-122.42081436013859,37.7537031921344
ASSAULT,-122.4143020525436,37.781863316866
OTHER OFFENSES,-122.4390883989964,37.77292089533813
DRUNKENNESS,-122.41453203969141,37.75647903870468
WARRANTS,-122.40340479147905,37.775420706711
OTHER OFFENSES,-122.49418111819631,37.73849421680376
OTHER OFFENSES,-122.42140667296863,37.74940228969423
OTHER OFFENSES,-122.41471429557896,37.7762310404758
ASSAULT,-122.40653911514815,37.75648641093089
ASSAULT,-122.41246330893526,37.79162828440684
ASSAULT,-122.40174386196202,37.729793790997796
ASSAULT,-122.46577869042486,37.71606009074984
LARCENY/THEFT,-122.4065209871443,37.785062942166064
ASSAULT,-122.42140667296863,37.74940228969423
BURGLARY,-122.44630570929728,37.78832763382546
ASSAULT,-122.40653911514815,37.75648641093089
DRUG/NARCOTIC,-122.41398052096727,37.77556873258243
LARCENY/THEFT,-122.4478206081463,37.78802554428745
ASSAULT,-122.39036028161028,37.72050645903634
ASSAULT,-122.39036028161028,37.72050645903634
ASSAULT,-122.46577869042486,37.71606009074984
SUSPICIOUS OCC,-122.40557151853399,37.739155725738826
DISORDERLY CONDUCT,-122.40557151853399,37.739155725738826
DRUG/NARCOTIC,-122.41471429557896,37.7762310404758
VEHICLE THEFT,-122.42772085636689,37.76508239747718
DRUG/NARCOTIC,-122.40521608354318,37.74647378131278
OTHER OFFENSES,-122.41386963255407,37.781862188302114
OTHER OFFENSES,-122.40521608354318,37.74647378131278
VANDALISM,-122.40539549393928,37.78351007154212
LARCENY/THEFT,-122.4478206081463,37.78802554428745
ASSAULT,-122.39125762534908,37.7327899367388
ASSAULT,-122.40557151853399,37.739155725738826
VANDALISM,-122.41529632414888,37.793062138361094
ASSAULT,-122.41822194622897,37.74816640839853
OTHER OFFENSES,-122.46579180072054,37.764114780327
STOLEN PROPERTY,-122.41815351339596,37.80313603125008
DRUG/NARCOTIC,-122.40341432601255,37.75252402026103
OTHER OFFENSES,-122.40277143838502,37.79285087745871
OTHER OFFENSES,-122.40851839453474,37.773760403167024
ROBBERY,-122.41954956878328,37.78495901126281
BURGLARY,-122.4478206081463,37.78802554428745
ROBBERY,-122.46579180072054,37.764114780327
ASSAULT,-122.44359704751093,37.78264352809392
OTHER OFFENSES,-122.40340479147905,37.775420706711
OTHER OFFENSES,-122.4198279299609,37.76667375518354
OTHER OFFENSES,-122.4198279299609,37.76667375518354
OTHER OFFENSES,-122.40681654217363,37.74772046661501
WARRANTS,-122.42248018580976,37.746765746367856
SECONDARY CODES,-122.39125762534908,37.7327899367388
SECONDARY CODES,-122.41375689761601,37.760564445227935
OTHER OFFENSES,-122.4190747549545,37.76671898302392
ASSAULT,-122.44359704751093,37.78264352809392
ASSAULT,-122.39565017694977,37.788917524464814
ASSAULT,-122.42248018580976,37.746765746367856
FRAUD,-122.50816018122484,37.778037926223774
ASSAULT,-122.46577869042486,37.71606009074984
VANDALISM,-122.42083265030278,37.74799944932256
OTHER OFFENSES,-122.41744858270133,37.778643809693385
WARRANTS,-122.41744858270133,37.778643809693385
WARRANTS,-122.46579180072054,37.764114780327
OTHER OFFENSES,-122.40851839453474,37.773760403167024
ASSAULT,-122.41246330893526,37.79162828440684
OTHER OFFENSES,-122.40816295385729,37.780534538527796
ASSAULT,-122.43500286429793,37.760887806119364
SECONDARY CODES,-122.42248018580976,37.746765746367856
WARRANTS,-122.50816018122484,37.778037926223774
ASSAULT,-122.40174386196202,37.729793790997796
ASSAULT,-122.42083265030278,37.74799944932256
OTHER OFFENSES,-122.41190223263031,37.75262847676064
DRIVING UNDER THE INFLUENCE,-122.41017785264359,37.798461802538654
OTHER OFFENSES,-122.40384662351444,37.78982841560608
OTHER OFFENSES,-122.41375689761601,37.760564445227935
DRUG/NARCOTIC,-122.41471429557896,37.7762310404758
ASSAULT,-122.39125762534908,37.7327899367388
OTHER OFFENSES,-122.41954956878328,37.78495901126281
OTHER OFFENSES,-122.41815351339596,37.80313603125008
OTHER OFFENSES,-122.41815351339596,37.80313603125008
OTHER OFFENSES,-122.41815351339596,37.80313603125008
WARRANTS,-122.41386963255407,37.781862188302114
LARCENY/THEFT,-122.40684425627676,37.739401252810886
"SEX OFFENSES, FORCIBLE",-122.40797494383915,37.80064663851113
OTHER OFFENSES,-122.41190223263031,37.75262847676064
OTHER OFFENSES,-122.41954956878328,37.78495901126281
OTHER OFFENSES,-122.41905269434929,37.75863240515618
OTHER OFFENSES,-122.41815351339596,37.80313603125008
OTHER OFFENSES,-122.41815351339596,37.80313603125008
ASSAULT,-122.4478206081463,37.78802554428745
BURGLARY,-122.41815351339596,37.80313603125008
OTHER OFFENSES,-122.40620770917698,37.752356841293995
ASSAULT,-122.39708918386793,37.753598788032654
VANDALISM,-122.39708918386793,37.753598788032654
SECONDARY CODES,-122.41246330893526,37.79162828440684
BURGLARY,-122.41644238213915,37.709770730043495
DRIVING UNDER THE INFLUENCE,-122.42607958054528,37.76142677574725
STOLEN PROPERTY,-122.39838990340263,37.77447491932062
OTHER OFFENSES,-122.42607958054528,37.76142677574725
OTHER OFFENSES,-122.42443663324563,37.77574035368264
BURGLARY,-122.41644238213915,37.709770730043495
LARCENY/THEFT,-122.4112417720718,37.80119750682721
"SEX OFFENSES, FORCIBLE",-122.50793429256271,37.75846470375524
NON-CRIMINAL,-122.38947153568232,37.73403197209994
BURGLARY,-122.41644238213915,37.709770730043495
NON-CRIMINAL,-122.45822081169729,37.76331239613537
ASSAULT,-122.40950430935028,37.781526271747
OTHER OFFENSES,-122.38947153568232,37.73403197209994
VEHICLE THEFT,-122.44224532338373,37.74688290056376
BURGLARY,-122.41644238213915,37.709770730043495
DRUG/NARCOTIC,-122.40737646393556,37.77998926199857
ASSAULT,-122.41868791980372,37.76427538570611
DRUG/NARCOTIC,-122.41356409174415,37.77951403006305
ASSAULT,-122.40437292239478,37.76338094622454
SECONDARY CODES,-122.40437292239478,37.76338094622454
OTHER OFFENSES,-122.4740950761755,37.743064810528885
ASSAULT,-122.418480564808,37.77589844620397
SECONDARY CODES,-122.3888540113358,37.7643228810013
VANDALISM,-122.3888540113358,37.7643228810013
KIDNAPPING,-122.44224532338373,37.74688290056376
